job6270	18083	10	2346926854	2003351427	14495	7	4
job6271	18087	4	134822177	0	11430404	3	1
job6272	18110	23	794420	0	6934801	3	3
job6273	18112	2	708888516	0	837009910	6	1
job6274	18112	0	87168597557	19101172771	162428732	1	1
job6275	18113	1	8066903	0	15952485	2	5
job6276	18120	7	2101681463	420658992	75808642	5	7
job6277	18129	9	80985	350	157	6	3
job6278	18131	2	67049	72	0	5	4
job6279	18133	2	5010768068	0	5304523726	3	2
job6280	18136	3	61835927698	24041302840	3949702337	5	7
job6281	18151	15	280661825927	1098781567499	337406016599	2	6
job6282	18151	0	1680	0	28550	7	2
job6283	18155	4	12490318357	10687824191	5820975	3	5
job6284	18157	2	160622738	470369127	97656167	2	3
job6285	18160	3	44565	3508	21312	2	4
job6286	18161	1	160622738	470369127	121020803	6	4
job6287	18161	0	11406771	0	11429618	3	7
job6288	18161	0	74918197	130311639	7006513	4	7
job6289	18161	0	160622738	470369127	172436888	1	5
job6290	18161	0	110033182	127092613	10099977	6	7
job6291	18162	1	110246162	206550793	6939605	3	7
job6292	18187	25	1125966479	0	2107578086	5	4
job6293	18208	21	126921886937	24022950607	172327132	1	6
job6294	18215	7	745772474	0	1492263037	6	4
job6295	18216	1	1	49	0	5	1
job6296	18216	0	10579490361	10417904857	170674	6	4
job6297	18219	3	157	0	272	1	3
job6298	18220	1	10579490361	100847802255	466417	6	3
job6299	18233	13	15102590428	45449493459	391579645	4	3
job6300	18236	3	665388235	0	1332219475	5	2
job6301	18245	9	139042423	0	7286270	7	3
job6302	18248	3	1	29	0	5	4
job6303	18260	12	15952485	1134	862	7	3
job6304	18269	9	26154281545	4170907527	15119	6	7
job6305	18274	5	1147140231	0	2150883113	2	5
job6306	18288	14	44566	3650	21312	7	3
job6307	18291	3	18122314092	36466203783	8297756570	2	1
job6308	18292	1	7286270	0	7286270	1	4
job6309	18296	4	776085136	0	1555932182	6	2
job6310	18312	16	808232439	0	1616269506	3	4
job6311	18318	6	4233153	37	244	3	4
job6312	18326	8	621082	422192	33929	6	1
job6313	18330	4	65536874412	21923298954	7313406145	1	5
job6314	18331	1	98870170017	15094594348	639465401	7	2
job6315	18332	1	1373984	0	75982	6	6
job6316	18337	5	5325474	0	196953	3	2
job6317	18337	0	37705300	0	1564815	7	1
job6318	18338	1	101392	0	6567	5	4
job6319	18340	2	112299	0	161207	6	2
job6320	18346	6	642552782972	105228088	39068943	4	4
job6321	18354	8	819974	0	2973415	5	1
job6322	18357	3	5950080682	0	91134737	7	7
job6323	18361	4	81473295	0	208841845	7	5
job6324	18368	7	29052	8250	68719522091	6	5
job6325	18369	1	7292288	90	0	6	5
job6326	18375	6	123	0	7626119	3	7
job6327	18377	2	1337304065	598881331	117079709	3	5
job6328	18388	11	275250865595	1460042546390	450763385040	7	3
job6329	18388	0	3082816	380231	2858967	4	3
job6330	18388	0	172435	163110	48995	6	3
job6331	18414	26	9237133	249638	107078	3	3
job6332	18415	1	44478	3597	21312	6	4
job6333	18421	6	1320561956	0	108965532	5	3
job6334	18437	16	60655101	24314121	35251714	3	3
job6335	18452	15	49186	0	833731	5	7
job6336	18456	4	1	49	0	3	4
job6337	18483	27	1	49	0	4	4
job6338	18491	8	3582291269	1955786950	1569099263	3	5
job6339	18498	7	75363175403	13688252676	2541641150	5	4
job6340	18499	1	91845243273	35902731127	19720	6	3
job6341	18502	3	107269	0	1304287	4	6
job6342	18504	2	630542	431885	40436	2	6
job6343	18504	0	98346889	0	108953468	4	1
job6344	18520	16	13177114614	2207	248	3	3
job6345	18527	7	67490253241	21991641850	11085053177	5	3
job6346	18537	10	445418065734	143881276034	118048590203	2	5
job6347	18543	6	185293405658	900363548778	335222472392	2	4
job6348	18551	8	4233153	37	244	7	4
job6349	18560	9	67354310462	13561487398	407344751	2	1
job6350	18566	6	1989017712	460158	113555	6	3
job6351	18570	4	278913801	0	971	5	2
job6352	18593	23	14810	2259	91	3	2
job6353	18613	20	0	0	0	1	1
job6354	18619	6	437760900964	140325272659	115500114775	2	4
job6355	18627	8	80652735866	14381292038	3707292114	7	1
job6356	18628	1	2687882	0	146864	4	3
job6357	18635	7	15876279	0	681722	6	4
job6358	18636	1	39014951	106302675	22961656	7	5
job6359	18636	0	12482708030	10686626946	5814780	4	4
job6360	18640	4	523	0	634	3	3
job6361	18640	0	862	0	5641	1	4
job6362	18645	5	58861601	0	2344100	7	7
job6363	18650	5	973870172	0	966124503	2	1
job6364	18656	6	27889946566	0	1018	1	2
job6365	18657	1	17471340	0	77923467	3	6
job6366	18661	4	587021	401360	34306	7	7
job6367	18662	1	825	627	614	7	2
job6368	18663	1	629508515	537338383	13606	1	3
job6369	18674	11	352634	229050	3782	5	4
job6370	18694	20	171647950	219088401	1443783	2	6
job6371	18696	2	1	49	0	3	7
job6372	18716	20	75740456098	14181796888	3093437723	5	2
job6373	18723	7	1	49	0	3	6
job6374	18724	1	26271414760	4185263293	15128	4	5
job6375	18730	6	113746	0	1424782	7	6
job6376	18730	0	805	0	1849	6	7
job6377	18746	16	74887999395	14196300251	2963891236	1	6
job6378	18750	4	24046899	29913724	125253675	5	2
job6379	18775	25	144256	8856	55	7	7
job6380	18775	0	4759969974	0	2450265938	3	2
job6381	18791	16	905	0	1018	7	3
job6382	18791	0	2776856	15312	746	2	6
job6383	18794	3	355992992098	139286339749	114083814910	1	5
job6384	18794	0	2370992732	2357250056	1097498750	6	2
job6385	18794	0	352390860394	139919032822	115307433686	4	2
job6386	18798	4	108953468	1711	1065	1	7
job6387	18798	0	570312	388078	34167	7	2
job6388	18802	4	1920964	105	312	5	5
job6389	18805	3	4233153	37	244	1	5
job6390	18808	3	29052	7017	68719522091	7	6
job6391	18817	9	9664536968	0	444300	5	2
job6392	18817	0	147201	210	53	5	3
job6393	18817	0	171364	1565	446	3	5
job6394	18823	6	39793	11931	5470	6	6
job6395	18832	9	1547262740	1364116540	505998585	5	7
job6396	18836	4	1014	744	264	6	7
job6397	18836	0	149084093753	20819690587	2596004929	2	6
job6398	18839	3	2575028731490	10685200731412	90121001474	1	2
job6399	18849	10	580	129	301	5	6
job6400	18849	0	106	0	569661	3	7
job6401	18859	10	191321441188	0	2930111421	6	3
job6402	18862	3	714	273	66	4	4
job6403	18864	2	661023613	1540095284	140738487	7	1
job6404	18865	1	2773911	33605	1556	5	1
job6405	18880	15	121021071	123932753	4757882	7	2
job6406	18885	5	532	48	65	2	3
job6407	18885	0	70916527214	26290196754	229896581	7	1
job6408	18887	2	3248153503	1783459552	451173964	2	7
job6409	18888	1	61101540709	12985	249	6	1
job6410	18890	2	73488123646	13881359008	2677019279	4	3
job6411	18891	1	336882696263	136618806715	111677327648	6	1
job6412	18895	4	2773911	33605	5070	3	6
job6413	18897	2	172437156	198466369	4777732	6	1
job6414	18898	1	2776856	15312	5021	3	7
job6415	18906	8	1824	1969	264	5	2
job6416	18918	12	1513483	0	27887812742	3	3
job6417	18918	0	62013118224	24987552944	4038485560	1	7
job6418	18919	1	5720	0	8932	3	7
job6419	18920	1	97656435	106073958	7372889	4	2
job6420	18924	4	273139521622	1053229228652	323325456391	5	6
job6421	18931	7	35251982	40416928	18601826	3	7
job6422	18933	2	1669354	0	94946	7	7
job6423	18935	2	1166382	0	50248	6	2
job6424	18935	0	10599533	0	512604	2	7
job6425	18936	1	168419	10828	2831	2	5
job6426	18936	0	1	29	0	1	5
job6427	18939	3	574513	387567	31764	7	2
job6428	18941	2	5338	7398	265	1	4
job6429	18941	0	532	48	50	3	2
job6430	18942	1	5289	7258	264	1	2
job6431	18952	10	135151276	0	6074856	3	7
job6432	18963	11	1	29	0	7	3
job6433	18970	7	2689071820	5669445998	185445954	2	2
job6434	18971	1	9575	221	444	5	5
job6435	18974	3	3381905998	3840912082	1778623919	7	5
job6436	18974	0	9575	0	17228	5	2
job6437	18986	12	519758	0	456010483	5	2
job6438	18989	3	532	46	73	5	7
job6439	18992	3	147201	999	63	5	6
job6440	18995	3	144256	72417	46	5	6
job6441	18996	1	3099	3217	58	5	3
job6442	18996	0	34799186	0	111731307	3	6
job6443	18996	0	533	50	62	3	5
job6444	19005	9	1065	0	29166	2	5
job6445	19027	22	2846235250	3324002835	1490232403	6	6
job6446	19031	4	20786377	303	19095287	2	3
job6447	19031	0	4233153	37	244	1	2
job6448	19036	5	2725201172	2993465718	1324339721	6	3
job6449	19052	16	3435872993	4838998258	1864364960	4	6
job6450	19064	12	635	0	410	6	7
job6451	19067	3	583026	396044	32823	2	3
job6452	19071	4	2885399642	0	2928369380	3	7
job6453	19113	42	1538600089894	74991483	54718	6	5
job6454	19149	36	7405890387	11579863411	3107772837	4	7
job6455	19175	26	438663418	181002425	32849895	5	4
job6456	19176	1	1	49	0	7	2
job6457	19191	15	32253205621	41130149688	12700	7	5
job6458	19193	2	642552782972	14132207910	8724840353	6	1
job6459	19197	4	5572127	5423525	376501	4	4
job6460	19206	9	1	49	0	5	2
job6461	19218	12	577966232416	0	98216274743	6	6
job6462	19219	1	76069587	0	0	2	6
job6463	19222	3	287842	30878	757	2	5
job6464	19223	1	6656	0	500200568	3	4
job6465	19226	3	846083	0	37640	6	6
job6466	19232	6	14819	2238	93	6	5
job6467	19234	2	56073	0	4109	2	3
job6468	19236	2	61845693	0	2758080	7	3
job6469	19237	1	32253205621	41130676220	12700	7	3
job6470	19237	0	32253205621	41133065018	12700	4	1
job6471	19238	1	32253205621	41132324742	12700	1	2
job6472	19238	0	32253205621	41123031209	12700	3	7
job6473	19239	1	32253205621	41134617469	12700	7	7
job6474	19241	2	613298	419487	38834	3	3
job6475	19242	1	32253205621	41127915803	12700	6	2
job6476	19244	2	2202806	0	121473	4	6
job6477	19245	1	5258270474	22340730379	20233885109	3	5
job6478	19266	21	1614072	0	8971	6	2
job6479	19275	9	4233153	37	244	3	3
job6480	19276	1	173764	155269	49054	3	5
job6481	19293	17	1514017879	0	1522025138	1	3
job6482	19295	2	8655147	236924	101438	3	4
job6483	19303	8	19801632890	51137	22	7	7
job6484	19303	0	1104101678560	0	945682741	1	4
job6485	19320	17	1036320087	1872287454	2252105	3	7
job6486	19320	0	12483734839	10665926213	5810492	3	2
job6487	19335	15	48522891709	2259403	15480	6	6
job6488	19341	6	49245	0	769922	7	5
job6489	19344	3	60371149874	9690495	15480	1	6
job6490	19362	18	29052	8258	68719522091	2	4
job6491	19363	1	101629	0	1236849	3	7
job6492	19365	2	5902	0	308057635	5	1
job6493	19366	1	171647950	171494675	14147	2	7
job6494	19383	17	1454973	0	981987098	6	2
job6495	19387	4	16909307	25044846	87993031	1	5
job6496	19394	7	632757	426349	34749	6	4
job6497	19395	1	26307299251	4211728953	15141	7	4
job6498	19406	11	463177240	1095464597	85208703	3	1
job6499	19417	11	1	49	0	4	4
job6500	19423	6	277249764	0	310499072	7	1
job6501	19425	2	166548338451	0	325445174	7	1
job6502	19440	15	61101540709	12951	249	4	5
job6503	19440	0	2494928322	2561776600	1199532124	3	7
job6504	19441	1	855155507273	1585136205078	131253919257	5	4
job6505	19443	2	48272163051	0	0	7	5
job6506	19445	2	1	49	0	2	1
job6507	19477	32	1960836971	494826	112043	6	2
job6508	19477	0	373876174	0	1015	2	6
job6509	19490	13	633914	431806	38623	3	7
job6510	19494	4	64457452881	171904184331	77630946123	1	4
job6511	19505	11	58580	18	191	6	3
job6512	19514	9	4233153	37	244	6	4
job6513	19515	1	11352140	0	15669143	6	4
job6514	19532	17	12549563	0	538864	6	3
job6515	19533	1	2508624609	2761474100	227702286	2	4
job6516	19533	0	14213	149103	196360	7	5
job6517	19533	0	18302	0	1610	2	5
job6518	19535	2	4946534	0	207333	3	1
job6519	19536	1	38618	31299	197460	5	7
job6520	19538	2	2259974	0	125924	6	7
job6521	19544	6	24016	143074	201096	6	5
job6522	19561	17	551	0	679	7	6
job6523	19580	19	20691	22165	191763	6	5
job6524	19581	1	83325	218658	242886	7	4
job6525	19583	2	302	1294	8296	6	1
job6526	19585	2	132761705901	334681163286	64561716388	2	1
job6527	19585	0	9284861672	0	5382	1	6
job6528	19586	1	18455	133966	198573	3	1
job6529	19614	28	1526162	0	124324	2	3
job6530	19615	1	8724786361	14426716718	1617531356	7	4
job6531	19621	6	431441537	407649922	554784078	3	1
job6532	19622	1	302	22	136	7	4
job6533	19650	28	124288401451	17018882639	2524989635	4	3
job6534	19653	3	38274384802	0	0	4	5
job6535	19656	3	1	49	0	5	4
job6536	19658	2	870	669	644	7	3
job6537	19671	13	112234	0	1436434	5	1
job6538	19678	7	61992335901	167847623571	75785080269	5	4
job6539	19683	5	1	49	0	4	2
job6540	19686	3	0	0	0	2	5
job6541	19687	1	2569	0	1910	6	3
job6542	19700	13	401024753	114766680	13712688	7	6
job6543	19704	4	730084	0	463524746	1	2
job6544	19709	5	28527	2920	940	3	5
job6545	19716	7	140738678	0	581433620	7	6
job6546	19719	3	1370	0	1187	3	1
job6547	19725	6	9285121600	22596842835	317039	2	1
job6548	19732	7	597438	405448	34081	5	7
job6549	19736	4	835	0	1910	6	7
job6550	19748	12	89242844390	7969298999	3229480079	1	3
job6551	19749	1	3970	2732	1266	2	3
job6552	19750	1	4233153	33	244	6	6
job6553	19763	13	548350	0	0	7	1
job6554	19782	19	12211628241	27327290605	13053806526	2	4
job6555	19787	5	1534	1296	1165	6	4
job6556	19807	20	1651582038	0	1157283247	3	7
job6557	19807	0	1519319806	783	754	1	1
job6558	19807	0	1849006957	0	1423984610	6	1
job6559	19808	1	1651582038	785	505	1	5
job6560	19809	1	1849006957	1249	755	1	1
job6561	19813	4	5782	0	864005195	2	2
job6562	19818	5	1519319806	0	1064312476	6	4
job6563	19820	2	894112220266	3559903658262	297487596677	2	2
job6564	19822	2	1680506079603	146092579114	32402915177	6	3
job6565	19828	6	7562	0	0	7	7
job6566	19845	17	1670974180	739	256	1	2
job6567	19860	15	171647950	198298913	542	7	5
job6568	19860	0	1253767	0	71267	5	7
job6569	19862	2	1708902432	0	1197142733	2	3
job6570	19862	0	1628802257	0	1140690577	3	5
job6571	19862	0	1708902432	905	505	1	7
job6572	19862	0	1689508102	0	1183281333	4	3
job6573	19862	0	1628802257	897	1003	3	3
job6574	19863	1	1846085567	1112	1003	7	7
job6575	19863	0	1659563131	982	1252	2	4
job6576	19863	0	1847010721	0	1294431486	5	1
job6577	19864	1	1689508102	1076	1003	5	3
job6578	19864	0	1753936975	1111	505	1	7
job6579	19864	0	1847010721	833	754	5	7
job6580	19864	0	2006456705	1560	1252	1	7
job6581	19865	1	1846085567	0	1292812409	4	1
job6582	19865	0	2006456705	0	1541092189	1	7
job6583	19866	1	867603733	154586727	223848391	4	7
job6584	19866	0	1659563131	0	1162716634	1	7
job6585	19866	0	1670974180	0	1171091607	7	7
job6586	19867	1	1753936975	0	1349471491	3	5
job6587	19885	18	1097526096	3435	921	3	6
job6588	19887	2	61889255256	167971474293	75763074832	2	4
job6589	19892	5	14832	2266	92	7	4
job6590	19896	4	1	49	0	1	6
job6591	19900	4	691135998	0	867034127	2	7
job6592	19905	5	5567256	5416678	376324	5	3
job6593	19906	1	400902235823	811377780749	465282206653	6	6
job6594	19914	8	1922420692	0	1481113607	6	4
job6595	19914	0	2157280883	0	1663258912	2	4
job6596	19915	1	1922420692	1203	1001	7	2
job6597	19916	1	2157280883	1475	755	7	5
job6598	19917	1	1885477387	2006	2251	5	7
job6599	19920	3	1810898158	817	754	7	3
job6600	19920	0	1810898158	0	1267958310	1	6
job6601	19920	0	1724110823	0	1208540767	7	5
job6602	19921	1	1885477387	0	1448730177	3	6
job6603	19921	0	1794259400	829	754	1	3
job6604	19922	1	1564855244	0	1095122809	4	1
job6605	19922	0	1724110823	852	505	2	4
job6606	19922	0	1722321886	926	505	1	3
job6607	19924	2	1722321886	0	1206606023	3	4
job6608	19924	0	1	29	0	6	2
job6609	19925	1	1589452257	0	1112884766	6	5
job6610	19925	0	1564855244	847	1003	3	3
job6611	19926	1	1794259400	0	1256635964	1	3
job6612	19926	0	1659299888	1008	505	1	1
job6613	19927	1	1659299888	0	1163544986	1	3
job6614	19927	0	1589452257	788	256	1	5
job6615	19928	1	2004392717	0	1543950561	4	3
job6616	19935	7	113383401	0	5253825	2	7
job6617	19936	1	1700592894	1056	755	3	5
job6618	19942	6	2581	0	1634	6	1
job6619	19943	1	135482167	0	5672107	1	2
job6620	19963	20	15102590428	45476387629	391579645	2	7
job6621	19965	2	26401656526	4212128812	15143	6	7
job6622	19966	1	58353148453	162351230229	73214325863	4	7
job6623	19968	2	1760501082	916	1003	7	3
job6624	19969	1	1680151616	834	505	4	1
job6625	19970	1	2315596062	0	1785018860	4	4
job6626	19970	0	1760501082	0	1230431289	5	2
job6627	19972	2	1167	0	667	6	4
job6628	19972	0	1680151616	0	1177409713	6	6
job6629	19973	1	1642345240	884	754	1	5
job6630	19973	0	1545706044	0	1086803877	3	5
job6631	19974	1	2004392717	1474	1003	2	7
job6632	19975	1	1545706044	1019	1252	5	7
job6633	19975	0	2315596062	1153	505	3	2
job6634	19977	2	1700592894	0	1190748498	5	6
job6635	19978	1	1642345240	0	1150810779	3	5
job6636	19981	3	29052	7038	68719522091	2	2
job6637	19989	8	4233153	37	244	3	6
job6638	19990	1	1220387306	1728551946	5063977694	6	7
job6639	19998	8	9056281852	9557572130	2856	3	2
job6640	20010	12	3579	1237	694	4	6
job6641	20012	2	3513169227	4935327615	1940334209	4	6
job6642	20054	42	962	590	693	6	5
job6643	20070	16	2888446533	3796319056	3316595068	7	2
job6644	20077	7	9931597860	0	2294381670	1	4
job6645	20080	3	160622738	470369127	97656167	4	7
job6646	20080	0	160622738	470369127	121020803	5	5
job6647	20081	1	286520937	407532854	525191986	5	2
job6648	20082	1	160622738	470369127	172436888	1	4
job6649	20115	33	1731	872	813	6	5
job6650	20115	0	12113	5592	837	7	4
job6651	20116	1	2240	1935	1696	7	2
job6652	20117	1	15687	13602	1753	2	2
job6653	20117	0	221532961	321728140	211727	1	3
job6654	20119	2	1131135	0	46549	7	4
job6655	20119	0	944644639	0	937903555	1	7
job6656	20119	0	66785	57707	1775	2	5
job6657	20120	1	51468	25558	843	4	7
job6658	20122	2	2039762	0	111520	3	2
job6659	20125	3	2805390868	4791916242	2005661	2	7
job6660	20128	3	5832749	0	224293	1	5
job6661	20131	3	96842763	0	4072993	6	1
job6662	20137	6	1	29	0	3	7
job6663	20154	17	4882847387	26613370013	7928016420	4	5
job6664	20163	9	1	49	0	5	4
job6665	20165	2	2996555124857	713108754	8101917	7	1
job6666	20168	3	29793622	103	309	6	4
job6667	20173	5	473094	555942	140075	7	2
job6668	20175	2	3814	1444	1822	3	1
job6669	20180	5	6545	5849	3710	1	5
job6670	20186	6	8246428	226490	96737	1	5
job6671	20190	4	320907	0	32641	1	6
job6672	20233	43	4233153	33	244	2	7
job6673	20236	3	577	125	304	4	1
job6674	20236	0	140266	0	2348836	2	3
job6675	20246	10	3842	0	16569	1	2
job6676	20252	6	228232036	323081379	4277056	7	5
job6677	20252	0	1958	0	6180	5	3
job6678	20259	7	96928	0	1192004	4	2
job6679	20278	19	2152439177	0	2507936199	3	2
job6680	20313	35	2038699078	8487695883	1245749560	1	3
job6681	20323	10	43573032688	0	106102122946	3	5
job6682	20328	5	87455085	0	91116243	7	7
job6683	20337	9	3119664053745	0	168483597514	4	7
job6684	20337	0	258606791	0	922	3	4
job6685	20338	1	1890123794	635716	110726	4	2
job6686	20361	23	605195406	0	1294490858	3	1
job6687	20363	2	773516806	0	1543952915	5	7
job6688	20365	2	683522929	0	1140697566	2	3
job6689	20371	6	171647950	205750852	10911	7	2
job6690	20376	5	1	49	0	7	4
job6691	20382	6	651912454	0	1086804524	7	4
job6692	20385	3	18122314092	0	0	2	5
job6693	20399	14	542	0	597	6	1
job6694	20402	3	1	49	0	7	7
job6695	20403	1	1996065203	2435929869	1460793692	7	7
job6696	20420	17	8484	22	192	4	1
job6697	20422	2	19291447	0	875916	6	2
job6698	20423	1	8753680	0	360018	7	7
job6699	20425	2	788	582	594	7	6
job6700	20428	3	50217254	0	2272763	1	4
job6701	20454	26	1533297760428	3666252370859	2047956039243	6	7
job6702	20460	6	110917	0	1414512	3	6
job6703	20476	16	0	0	0	4	4
job6704	20477	1	9056281852	9552603772	2856	6	2
job6705	20477	0	4233153	37	244	7	3
job6706	20479	2	785	0	1707	5	1
job6707	20480	1	29052	7074	68719522091	6	3
job6708	20485	5	0	0	0	4	6
job6709	20495	10	14834	2269	91	1	3
job6710	20501	6	0	0	0	7	5
job6711	20511	10	765342	0	0	6	3
job6712	20522	11	2005929	3212212	1824539	4	2
job6713	20524	2	377583481	156	291	4	3
job6714	20541	17	428329587	513449394	519617127	3	5
job6715	20542	1	60607951168	165921575877	74799902263	4	5
job6716	20564	22	928357163989	0	0	6	7
job6717	20565	1	26463429150	4120853472	15451	3	7
job6718	20566	1	153941810581	0	153098385526	5	7
job6719	20566	0	928357163989	0	31271	7	5
job6720	20616	50	89242298341	7085098724	136598854	1	2
job6721	20621	5	1345095760	1154033355	2621265971	4	2
job6722	20624	3	559	95	282	3	7
job6723	20624	0	1508411003	1294639402	3017094834	7	1
job6724	20625	1	1	49	0	1	7
job6725	20625	0	939267194	790338853	1878525682	6	4
job6726	20649	24	7293595	0	212516	5	2
job6727	20651	2	1	49	0	2	4
job6728	20657	6	2167234441	1670356063	4219217932	2	2
job6729	20657	0	2561756074	2337127829	4940394792	1	6
job6730	20657	0	1880277758	1638663132	3580831479	2	7
job6731	20659	2	928357163989	0	31271	3	3
job6732	20664	5	3836925267	3309437303	7673542838	7	5
job6733	20673	9	2843628463	2702586379	5687404044	2	5
job6734	20694	21	1678466685700	186445270015	3200366199	3	2
job6735	20710	16	3102227758	2655986215	6033827405	7	5
job6736	20711	1	3016991625	2648573716	5261499536	5	5
job6737	20713	2	847519589	1397847581	501077085	2	2
job6738	20714	1	13712938	0	69921481	1	6
job6739	20727	13	4233153	37	244	6	5
job6740	20733	6	2467289860	2102503875	1116114271	5	7
job6741	20751	18	27454	0	1979	1	6
job6742	20752	1	40562658	0	1654589	6	4
job6743	20753	1	1567283	0	86135	5	3
job6744	20757	4	867603733	151693793	67098236	5	6
job6745	20759	2	490346246	0	869756930	3	5
job6746	20760	1	2992258007072	0	159065145472	6	6
job6747	20795	35	183421941	0	8164983	2	5
job6748	20796	1	1082612629514	0	913377269	7	4
job6749	20840	44	283406757	612027402	209060922	3	7
job6750	20857	17	11730373364	0	5531706547	5	4
job6751	20862	5	1	49	0	3	4
job6752	20880	18	640349995841	869120083420	151210848204	5	4
job6753	20894	14	1	49	0	3	3
job6754	20894	0	151828298	122215833	4376407	4	4
job6755	20905	11	5959144004	147462618	72102108	1	4
job6756	20910	5	47375209	25301380	19962036	6	4
job6757	20910	0	742843515	472840058	1485311806	1	7
job6758	20910	0	805185809	497231980	1610369321	2	6
job6759	20916	6	171647950	182105866	9414	3	2
job6760	20927	11	176122916751	872234503134	326882270049	4	2
job6761	20932	5	773697780	516041744	1547470084	1	7
job6762	20933	1	1158577155	752084527	2140598627	2	2
job6763	20968	35	113084038	6850628	260	1	3
job6764	20977	9	89244123071	9582274727	11421224	5	2
job6765	20992	15	4233153	37	244	6	1
job6766	20993	1	18122314092	36406855741	4016967775	4	6
job6767	21007	14	2544619725	1834069736	4911540656	6	1
job6768	21025	18	1125914371	610732538	2091362901	1	5
job6769	21025	0	67493094875	22003554684	11085053177	7	4
job6770	21028	3	1616679775818	181391754067	3256042526	6	6
job6771	21040	12	1579438712	1065057442	2973522503	4	3
job6772	21040	0	172437156	198466369	4777732	6	4
job6773	21041	1	1995289532	1538480583	3990765078	2	3
job6774	21046	5	1087957	0	57527	1	3
job6775	21050	4	29052	8270	68719522091	2	1
job6776	21054	4	8484	18	192	4	4
job6777	21061	7	95878206	0	4681294	2	2
job6778	21062	1	68165406	0	3106438	5	4
job6779	21071	9	97656435	106073958	7372889	7	7
job6780	21072	1	3374532388	2691607893	6610407199	1	3
job6781	21078	6	149081751901	59029843154	74964162	6	2
job6782	21081	3	410795208	873110646	15219937	5	7
job6783	21084	3	2000603288	1462384950	4001202804	7	4
job6784	21087	3	15142	2408	92	5	1
job6785	21099	12	8077115	220380	93517	5	4
job6786	21101	2	63402423	0	523	2	1
job6787	21104	3	290018	325571	98598	7	7
job6788	21104	0	1	29	0	1	1
job6789	21104	0	167122	106203	2116	1	3
job6790	21104	0	528	38	260	1	5
job6791	21106	2	121021071	123932753	4757882	6	1
job6792	21115	9	381524042	1365802450	767896848	3	7
job6793	21121	6	9056281852	9555755701	2856	4	1
job6794	21125	4	97	0	109	7	3
job6795	21146	21	1	49	0	1	4
job6796	21147	1	114	0	2871	3	5
job6797	21148	1	1467354222	2035628061	32464190	7	4
job6798	21148	0	32972759	59610457	272	5	6
job6799	21153	5	19897125	38	21062243	6	5
job6800	21158	5	3380188942	2672665808	6620510665	5	6
job6801	21160	2	2644464107639	189346933345	7622243351	6	7
job6802	21172	12	98789	0	1635807	5	4
job6803	21174	2	93708	0	1163874	3	7
job6804	21176	2	4744386251	4226541146	4893336529	1	7
job6805	21181	5	5902	0	290701999	4	6
job6806	21182	1	930027624068	3565866060245	1304658159045	1	4
job6807	21184	2	192006472	432443987	31763	7	1
job6808	21186	2	3168832974949	213269556	8206724	5	6
job6809	21187	1	63129183	206	389	1	7
job6810	21191	4	4233153	33	244	3	3
job6811	21211	20	26559210034	4127329766	15449	6	6
job6812	21213	2	2871	0	2767	3	1
job6813	21228	15	247153953	0	608	6	7
job6814	21231	3	16624163	667997	22545	6	5
job6815	21233	2	1832714253	396501	111918	1	3
job6816	21241	8	327649	35117	758	4	2
job6817	21266	25	385547594	394552813	379187468	4	5
job6818	21277	11	146525392	62369922	12374454	4	1
job6819	21306	29	31147	0	31271	2	4
job6820	21307	1	109	0	65368	4	4
job6821	21308	1	114827907	14011336	10171	1	5
job6822	21312	4	437196256	742659240	188948320	1	4
job6823	21319	7	540	54	392	2	1
job6824	21319	0	261556658	0	293016683	4	3
job6825	21322	3	1143677	0	49062	3	2
job6826	21324	2	5395591	0	221826	2	7
job6827	21325	1	10693408563	4383118048	1006539205	5	4
job6828	21326	1	0	0	0	7	1
job6829	21329	3	3589950	0	3934227	5	2
job6830	21331	2	546638	0	30416	6	4
job6831	21348	17	1	49	0	7	5
job6832	21349	1	799	563	604	5	1
job6833	21350	1	657	254	380	2	4
job6834	21353	3	46700579242	376097856022	178379520841	2	7
job6835	21365	12	65368	0	52732	2	3
job6836	21365	0	294533139833	0	12191932	1	3
job6837	21371	6	1325050	0	1773353	2	5
job6838	21372	1	390876	0	511663	4	1
job6839	21375	3	245581	0	320843	7	6
job6840	21375	0	1	49	0	4	3
job6841	21375	0	501120	0	667435	7	5
job6842	21376	1	477000	0	631318	7	4
job6843	21386	10	127932121076	0	1230723	2	2
job6844	21390	4	29395	5364	584	1	5
job6845	21397	7	254452645	0	15212146	1	6
job6846	21398	1	588650	112066	127	1	5
job6847	21399	1	583	0	46	7	6
job6848	21407	8	928357163989	0	23209	4	6
job6849	21414	7	31158	0	31271	1	7
job6850	21438	24	795	0	1550	2	2
job6851	21439	1	4233153	37	244	4	4
job6852	21440	1	2707219	3251415	2379131	5	5
job6853	21445	5	10439	11553	8963	7	1
job6854	21454	9	294533139833	0	12191932	3	5
job6855	21474	20	4487854912	8810424802	2979115786	1	4
job6856	21488	14	112109	0	1451312	7	5
job6857	21508	20	912742328	0	905812512	1	1
job6858	21516	8	14526	21929	1097	5	4
job6859	21517	1	212259	361340	1032	4	1
job6860	21520	3	434887	665694	1269	2	6
job6861	21521	1	395334	596547	1219	7	4
job6862	21534	13	5310235	0	15211782	5	5
job6863	21541	7	127665230368	38289921022	2339375	4	7
job6864	21555	14	267259333730	1007296143461	310731076746	6	1
